tier_sample,estim_time,tJX,tW
PT023805915,2.123085,0.1400446151596688,0.028390224685050158
PT523799875,2.31954,0.1237985497251734,0.03284016392573218
PT723658015,2.313011,0.15050856689964903,0.02571581110033804
PT623583704,2.331223,0.1616817475668608,0.02201389943104449
PT923966027,2.426201,0.1308233690372669,0.008586652706078784
PT523769910,2.580009,0.10542440903547344,0.02666205014543666
PT023396456,2.553204,0.1299821200862032,0.01732490359494107
PT723474950,2.614646,0.1650419293594521,0.02731839013547285
PT023480600,2.68453,0.1531877863220906,0.03576677045379751
PT523085848,2.825128,0.14096135653373898,0.030896291091612033
PT223476701,3.042491,0.15966712889722776,0.020493301882940816
PT123769875,2.8443009999999997,0.1307310556096247,0.02319710594809365
PT223802666,3.052422,0.1460446188286042,0.02697525604198446
PT023802667,3.229255,0.15363820017534183,0.027810200159929518
PT323474933,3.346778,0.1308433569923276,0.03818945113161659
PT123621789,3.6272029999999997,0.17750352398599384,0.02779548735236416
PT123799896,3.437679,0.12372352897048194,0.033252913016821005
PT023974753,3.548005,0.14814400675542408,0.02640304980422306
PT723767731,3.724904,0.13670642167536742,0.022609384522168065
PT923583699,3.972925,0.15737232486118657,0.03134421808018976
PT423396430,3.887839,0.1485692209488905,0.019936285711929055
PT223767729,4.089558,0.14666983795643107,0.01018434060440875
PT423621858,4.091214,0.1140229407136648,0.021946835690128987
PT723805945,4.36136,0.19147055441312832,0.04329117023343539
PT423620929,4.458121,0.1420397276966964,0.03662268796131233
PT024513869,4.651475,0.1435816020257117,0.01692468422093772
PT424513003,4.700792,0.10374136562441053,0.03278766477603703
PT524987172,4.829335,0.19878312376398477,0.018634838751611222
PT624987181,5.305366,0.11614072989140105,0.026207422843396083
PT824914674,5.08847,0.10088953442948415,0.03038202230491339
PT424986494,4.914763,0.11663611328346556,0.012793635638707165
PT623806044,5.00007,0.11700169921746838,0.03661079299894301
PT923712082,5.320344,0.13626298375664916,0.02349442106695459
PT224957247,4.951385,0.14611190245307876,0.04207882851768607
PT823583722,4.778391,0.10340319519239227,0.026761575413928006
PT623806020,4.88637,0.11560449032149414,0.028843404779979258
PT733027431,4.932251,0.11367597219203596,0.023883434709075536
PT724513856,5.275011,0.09971466610374366,0.026913099609337916
PT624513002,4.8962900000000005,0.11814514531571593,0.021814798539199952
PT633027441,4.590321,0.12142063762969073,0.031344834627252745
PT224513004,4.393224,0.11580292389029236,0.027170818178894232
PT524914685,4.787134,0.13364401356400968,0.02249167910257287
PT624096609,4.161725,0.10449760384799377,0.03514623429210081
PT124148445,3.978355,0.13578913553187505,0.014433032565336162
PT523583719,4.352224,0.1857061897523596,0.020206940604706018
PT924854279,3.663571,0.11316514864037931,0.04144225420952161
PT524148448,3.747141,0.1342637504487303,0.028336813767455934
PT524015264,3.737688,0.11227650922005612,0.023540253329947067
PT124515292,3.460075,0.1017577088355225,0.02553665898285345
PT633012794,3.368975,0.2009187449358056,0.017890520365865654
PT324096615,3.4811199999999998,0.11180309631392608,0.020591384276474493
PT133012645,3.476622,0.1286700274990776,0.039887754630512674
